id,article_id,action
30136,3,delivered
30137,1,delivered
30138,5,delivered
30139,1,delivered
30140,1,delivered
30141,2,click
30142,5,delivered
30143,1,open
30144,3,delivered
30145,3,delivered
30146,4,delivered
30147,4,delivered
30148,2,open
30149,5,delivered
30150,4,delivered
30151,1,open
30152,3,delivered
30153,2,delivered
30154,5,delivered
30155,4,open
30156,2,delivered
30157,3,delivered
30158,2,delivered
30159,2,delivered
30160,5,open
30161,2,click
30162,2,delivered
30163,1,open
30164,3,delivered
30165,4,delivered
30166,1,delivered
30167,2,click
30168,1,open
30169,3,click
30170,1,open
30171,2,open
30172,1,open
30173,4,open
30174,2,delivered
30175,2,open
30176,2,delivered
30177,4,delivered
30178,1,open
30179,1,delivered
30180,4,delivered
30181,4,delivered
30182,5,delivered
30183,2,open
30184,1,delivered
30185,5,delivered
30186,3,delivered
30187,2,open
30188,4,open
30189,3,delivered
30190,5,delivered
30191,2,delivered
30192,2,delivered
30193,1,open
30194,3,delivered
30195,4,delivered
30196,2,delivered
30197,3,click
30198,2,open
30199,5,delivered
30200,4,delivered
30201,1,delivered
30202,1,open
30203,1,delivered
30204,5,delivered
30205,2,click
30206,2,delivered
30207,1,open
30208,2,open
30209,3,click
30210,1,delivered
30211,1,delivered
30212,1,open
30213,3,delivered
30214,1,open
30215,3,delivered
30216,2,delivered
30217,1,open
30218,5,delivered
30219,4,open
30220,1,click
30221,5,delivered
30222,3,open
30223,1,delivered
30224,1,open
30225,1,delivered
30226,5,click
30227,3,open
30228,5,delivered
30229,5,click
30230,4,delivered
30231,1,click
30232,5,open
30233,1,click
30234,2,delivered
30235,1,delivered
30236,2,click
30237,4,open
30238,3,open
30239,2,delivered
30240,1,delivered
30241,5,delivered
30242,1,click
30243,3,delivered
30244,5,delivered
30245,2,delivered
30246,4,open
30247,1,open
30248,1,delivered
30249,5,open
30250,5,open
30251,3,click
30252,1,delivered
30253,5,open
30254,4,open
30255,4,delivered
30256,2,open
30257,3,delivered
30258,1,delivered
30259,4,delivered
30260,3,delivered
30261,4,delivered
30262,1,open
30263,4,open
30264,5,delivered
30265,1,open
30266,2,click
30267,4,delivered
30268,5,open
30269,1,delivered
30270,4,click
30271,3,delivered
30272,1,click
30273,1,delivered
30274,5,click
30275,5,delivered
30276,1,delivered
30277,4,open
30278,1,open
30279,1,delivered
30280,3,open
30281,5,delivered
30282,3,delivered
30283,5,delivered
30284,5,delivered
30285,1,click
30286,2,delivered
30287,2,delivered
30288,4,delivered
30289,4,click
30290,2,click
30291,3,delivered
30292,2,delivered
30293,2,delivered
30294,3,delivered
30295,2,delivered
30296,5,delivered
30297,3,open
30298,2,open
30299,3,delivered
30300,4,delivered
30301,1,delivered
30302,3,open
30303,1,delivered
30304,5,open
30305,4,open
30306,2,delivered
30307,1,delivered
30308,4,click
30309,2,open
30310,1,delivered
30311,5,delivered
30312,5,delivered
30313,1,delivered
30314,5,delivered
30315,3,click
30316,4,delivered
30317,2,delivered
30318,2,open
30319,2,delivered
30320,1,open
30321,2,open
30322,4,delivered
30323,5,delivered
30324,5,delivered
30325,4,delivered
30326,4,delivered
30327,4,delivered
30328,5,delivered
30329,1,click
30330,4,delivered
30331,1,delivered
30332,4,open
30333,2,delivered
30334,5,open
30335,5,delivered
30336,3,delivered
30337,2,delivered
30338,2,delivered
30339,3,open
30340,2,delivered
30341,1,delivered
30342,3,open
30343,3,open
30344,4,open
30345,3,open
30346,4,delivered
30347,4,delivered
30348,1,open
30349,1,delivered
30350,4,open
30351,3,click
30352,1,open
30353,4,open
30354,1,delivered
30355,2,delivered
30356,4,open
30357,1,delivered
30358,5,delivered
30359,3,delivered
30360,3,open
30361,2,delivered
30362,4,delivered
30363,5,click
30364,1,delivered
30365,4,open
30366,3,open
30367,1,click
30368,2,delivered
30369,1,open
30370,3,delivered
30371,4,delivered
30372,1,delivered
30373,2,delivered
30374,3,delivered
30375,2,open
30376,1,click
30377,4,delivered
30378,3,delivered
30379,4,delivered
30380,1,open
30381,1,open
30382,4,open
30383,2,open
30384,3,delivered
30385,5,click
30386,4,delivered
30387,2,click
30388,4,delivered
30389,3,delivered
30390,3,delivered
30391,1,open
30392,3,delivered
30393,2,open
30394,3,click
30395,3,delivered
30396,1,delivered
30397,1,delivered
30398,1,delivered
30399,3,click
30400,5,open
30401,1,delivered
30402,4,click
30403,3,delivered
30404,5,delivered
30405,1,click
30406,3,delivered
30407,1,click
30408,3,open
30409,2,delivered
30410,2,open
30411,1,delivered
30412,1,delivered
30413,3,delivered
30414,1,open
30415,1,delivered
30416,5,click
30417,1,delivered
30418,4,click
30419,5,delivered
30420,3,delivered
30421,4,delivered
30422,2,click
30423,2,delivered
30424,5,delivered
30425,5,delivered
30426,4,delivered
30427,3,delivered
30428,2,delivered
30429,5,open
30430,4,delivered
30431,2,delivered
30432,2,delivered
30433,5,open
30434,1,delivered
30435,5,delivered
30436,5,delivered
30437,5,delivered
30438,2,click
30439,4,delivered
30440,1,delivered
30441,3,delivered
30442,1,delivered
30443,1,open
30444,5,delivered
30445,1,open
30446,1,delivered
30447,3,open
30448,4,delivered
30449,4,delivered
30450,2,delivered
30451,2,delivered
30452,2,click
30453,5,open
30454,5,delivered
30455,3,delivered
30456,5,delivered
30457,3,delivered
30458,1,delivered
30459,5,open
30460,5,delivered
30461,3,delivered
30462,1,click
30463,5,delivered
30464,2,delivered
30465,1,delivered
30466,4,delivered
30467,2,delivered
30468,1,open
30469,3,delivered
30470,3,open
30471,4,delivered
30472,4,delivered
30473,5,delivered
30474,1,open
30475,4,delivered
30476,5,delivered
30477,2,delivered
30478,3,delivered
30479,4,click
30480,1,click
30481,4,delivered
30482,1,delivered
30483,1,open
30484,3,open
30485,5,delivered
30486,1,open
30487,2,click
30488,4,delivered
30489,2,click
30490,1,delivered
30491,1,open
30492,5,open
30493,3,open
30494,4,delivered
30495,2,delivered
30496,5,open
30497,4,open
30498,5,open
30499,4,click
30500,1,delivered
30501,1,open
30502,3,delivered
30503,5,open
30504,5,delivered
30505,3,open
30506,3,click
30507,2,delivered
30508,5,delivered
30509,4,delivered
30510,5,open
30511,3,delivered
30512,1,delivered
30513,5,delivered
30514,1,open
30515,5,open
30516,4,open
30517,4,delivered
30518,4,delivered
30519,5,delivered
30520,5,delivered
30521,5,delivered
30522,1,delivered
30523,1,open
30524,1,click
30525,5,delivered
30526,3,delivered
30527,3,click
30528,2,delivered
30529,5,open
30530,2,delivered
30531,2,delivered
30532,4,delivered
30533,3,click
30534,1,delivered
30535,3,click
30536,2,delivered
30537,4,open
30538,2,open
30539,1,delivered
30540,3,delivered
30541,1,delivered
30542,1,delivered
30543,3,open
30544,2,delivered
30545,3,click
30546,5,open
30547,1,open
30548,4,open
30549,2,delivered
30550,1,delivered
30551,3,delivered
30552,5,delivered
30553,1,open
30554,2,delivered
30555,5,click
30556,3,open
30557,5,delivered
30558,4,delivered
30559,2,delivered
30560,4,delivered
30561,4,delivered
30562,3,click
30563,1,delivered
30564,5,delivered
30565,5,delivered
30566,3,delivered
30567,5,delivered
30568,5,open
30569,1,delivered
30570,1,delivered
30571,3,delivered
30572,4,delivered
30573,1,open
30574,3,delivered
30575,3,delivered
30576,4,delivered
30577,3,delivered
30578,1,delivered
30579,5,open
30580,3,open
30581,5,click
30582,5,click
30583,2,open
30584,2,delivered
30585,2,delivered
30586,4,delivered
30587,3,delivered
30588,4,delivered
30589,1,delivered
30590,3,delivered
30591,3,click
30592,4,delivered
30593,3,open
30594,3,delivered
30595,1,open
30596,5,click
30597,1,open
30598,5,open
30599,2,delivered
30600,4,open
30601,2,delivered
30602,5,click
30603,4,delivered
30604,1,open
30605,2,delivered
30606,1,delivered
30607,5,delivered
30608,5,open
30609,5,delivered
30610,4,open
30611,3,delivered
30612,3,delivered
30613,2,open
30614,2,delivered
30615,4,delivered
30616,5,delivered
30617,4,open
30618,5,delivered
30619,2,open
30620,2,delivered
30621,4,open
30622,5,open
30623,1,delivered
30624,4,delivered
30625,5,open
30626,1,delivered
30627,3,delivered
30628,2,delivered
30629,1,delivered
30630,1,delivered
30631,5,click
30632,1,delivered
30633,1,open
30634,3,click
30635,5,delivered
30636,3,open
30637,5,click
30638,2,delivered
30639,3,open
30640,3,open
30641,5,delivered
30642,5,delivered
30643,3,delivered
30644,3,delivered
30645,5,delivered
30646,3,delivered
30647,1,delivered
30648,4,open
30649,5,delivered
30650,3,delivered
30651,3,delivered
30652,1,delivered
30653,3,delivered
30654,4,delivered
30655,2,delivered
30656,5,delivered
30657,4,open
30658,4,delivered
30659,2,click
30660,4,delivered
30661,5,delivered
30662,1,open
30663,5,delivered
30664,5,delivered
30665,1,delivered
30666,2,delivered
30667,1,delivered
30668,4,open
30669,4,open
30670,5,delivered
30671,3,open
30672,2,delivered
30673,4,delivered
30674,4,open
30675,5,delivered
30676,1,delivered
30677,3,open
30678,5,click
30679,3,click
30680,5,delivered
30681,3,open
30682,3,open
30683,1,open
30684,2,delivered
30685,5,delivered
30686,1,delivered
30687,4,delivered
30688,2,delivered
30689,2,delivered
30690,2,delivered
30691,5,open
30692,4,delivered
30693,2,open
30694,1,delivered
30695,4,delivered
30696,4,delivered
30697,5,delivered
30698,1,click
30699,2,open
30700,1,open
30701,2,delivered
30702,2,delivered
30703,4,delivered
30704,5,delivered
30705,4,delivered
30706,2,open
30707,2,delivered
30708,1,delivered
30709,3,delivered
30710,2,delivered
30711,4,delivered
30712,1,delivered
30713,2,delivered
30714,1,open
30715,5,delivered
30716,1,delivered
30717,1,delivered
30718,2,open
30719,3,delivered
30720,4,delivered
30721,5,open
30722,1,open
30723,2,delivered
30724,4,open
30725,3,click
30726,3,open
30727,2,delivered
30728,3,delivered
30729,1,delivered
30730,1,delivered
30731,1,delivered
30732,1,open
30733,4,open
30734,1,delivered
30735,5,open
30736,3,open
30737,4,delivered
30738,2,open
30739,5,delivered
30740,3,open
30741,1,open
30742,3,delivered
30743,1,open
30744,5,click
30745,4,delivered
30746,5,delivered
30747,2,open
30748,3,delivered
30749,3,open
30750,5,open
30751,1,open
30752,4,open
30753,1,open
30754,1,open
30755,3,open
30756,2,open
30757,4,delivered
30758,1,delivered
30759,4,delivered
30760,5,delivered
30761,3,delivered
30762,5,delivered
30763,1,open
30764,2,delivered
30765,4,click
30766,1,open
30767,1,delivered
30768,4,open
30769,2,open
30770,3,open
30771,2,delivered
30772,4,click
30773,5,delivered
30774,1,delivered
30775,4,delivered
30776,1,delivered
30777,5,delivered
30778,4,click
30779,4,delivered
30780,5,delivered
30781,5,delivered
30782,1,delivered
30783,5,open
30784,3,delivered
30785,3,delivered
30786,3,open
30787,2,delivered
30788,1,open
30789,5,open
30790,1,open
30791,4,open
30792,5,click
30793,5,delivered
30794,5,open
30795,4,click
30796,5,delivered
30797,5,click
30798,3,delivered
30799,1,open
30800,1,click
30801,1,delivered
30802,1,click
30803,5,click
30804,2,open
30805,3,click
30806,1,delivered
30807,2,delivered
30808,5,open
30809,3,open
30810,1,delivered
30811,4,open
30812,3,delivered
30813,5,delivered
30814,3,delivered
30815,3,open
30816,4,delivered
30817,5,open
30818,1,click
30819,1,delivered
30820,5,click
30821,4,delivered
30822,4,delivered
30823,3,open
30824,2,open
30825,5,delivered
30826,2,click
30827,4,delivered
30828,4,delivered
30829,3,open
30830,2,delivered
30831,4,delivered
30832,3,open
30833,4,open
30834,2,open
30835,4,delivered
30836,5,open
30837,3,delivered
30838,5,delivered
30839,4,delivered
30840,3,open
30841,1,open
30842,3,delivered
30843,5,delivered
30844,2,click
30845,2,click
30846,2,delivered
30847,3,delivered
30848,1,open
30849,1,delivered
30850,4,delivered
30851,2,delivered
30852,1,open
30853,4,open
30854,5,delivered
30855,4,open
30856,1,delivered
30857,4,delivered
30858,3,delivered
30859,5,delivered
30860,5,open
30861,2,delivered
30862,2,delivered
30863,2,open
30864,2,delivered
30865,3,open
30866,1,delivered
30867,5,open
30868,2,delivered
30869,2,delivered
30870,3,open
30871,1,delivered
30872,2,open
30873,4,open
30874,3,click
30875,4,delivered
30876,4,delivered
30877,1,open
30878,2,open
30879,4,open
30880,3,delivered
30881,2,delivered
30882,4,delivered
30883,5,open
30884,4,click
30885,3,delivered
30886,4,open
30887,3,delivered
30888,4,click
30889,2,click
30890,4,open
30891,5,open
30892,2,delivered
30893,5,click
30894,1,open
30895,1,delivered
30896,3,delivered
30897,1,click
30898,5,delivered
30899,2,open
30900,3,delivered
30901,4,delivered
30902,2,delivered
30903,5,delivered
30904,1,delivered
30905,2,open
30906,5,delivered
30907,5,click
30908,2,open
30909,5,delivered
30910,4,open
30911,4,delivered
30912,1,delivered
30913,2,delivered
30914,4,delivered
30915,3,open
30916,5,open
30917,4,delivered
30918,3,click
30919,3,delivered
30920,4,open
30921,5,delivered
30922,2,click
30923,5,open
30924,3,delivered
30925,3,delivered
30926,2,open
30927,3,delivered
30928,3,open
30929,2,delivered
30930,3,open
30931,2,click
30932,2,open
30933,2,open
30934,3,open
30935,4,delivered
30936,2,click
30937,1,delivered
30938,1,delivered
30939,3,open
30940,4,delivered
30941,1,delivered
30942,1,delivered
30943,1,open
30944,1,delivered
30945,4,delivered
30946,4,delivered
30947,2,delivered
30948,4,delivered
30949,3,click
30950,2,delivered
30951,3,open
30952,4,delivered
30953,4,delivered
30954,2,open
30955,3,click
30956,2,click
30957,5,delivered
30958,3,delivered
30959,3,delivered
30960,4,delivered
30961,3,delivered
30962,1,open
30963,2,click
30964,4,delivered
30965,3,open
30966,1,open
30967,2,open
30968,3,open
30969,1,delivered
30970,3,open
30971,3,delivered
30972,5,delivered
30973,1,open
30974,4,delivered
30975,3,delivered
30976,5,delivered
30977,3,open
30978,3,delivered
30979,3,delivered
30980,5,delivered
30981,5,delivered
30982,2,delivered
30983,4,open
30984,1,click
30985,1,open
30986,5,open
30987,2,open
30988,3,delivered
30989,4,delivered
30990,1,delivered
30991,4,click
30992,5,delivered
30993,5,delivered
30994,4,delivered
30995,1,open
30996,2,open
30997,2,delivered
30998,3,delivered
30999,5,delivered
31000,5,open
31001,2,open
31002,4,open
31003,1,delivered
31004,3,open
31005,1,delivered
31006,4,delivered
31007,2,open
31008,1,delivered
31009,1,delivered
31010,4,open
31011,4,delivered
31012,1,open
31013,4,open
31014,3,delivered
31015,5,delivered
31016,1,delivered
31017,4,delivered
31018,2,delivered
31019,2,delivered
31020,5,delivered
31021,5,delivered
31022,5,delivered
31023,3,open
31024,5,open
31025,1,open
31026,2,delivered
31027,5,delivered
31028,5,open
31029,4,open
31030,3,delivered
31031,2,open
31032,4,delivered
31033,1,click
31034,4,delivered
31035,4,open
31036,2,delivered
31037,1,open
31038,2,click
31039,2,delivered
31040,2,open
31041,3,delivered
31042,4,delivered
31043,2,delivered
31044,1,delivered
31045,4,open
31046,3,delivered
31047,4,delivered
31048,4,open
31049,1,delivered
31050,3,delivered
31051,2,delivered
31052,1,delivered
31053,3,delivered
31054,1,delivered
31055,5,open
31056,5,delivered
31057,1,delivered
31058,3,click
31059,1,delivered
31060,2,open
31061,2,delivered
31062,3,delivered
31063,3,delivered
31064,3,open
31065,2,open
